"TIME","PIN 9","SHUT_IN","SHUT_IN"
0.0716437593,2.8352e-005,-1.36805e-005,0
0.071643866,1.76696e-005,-8.5306e-006,0
0.07164397851,1.07446e-005,-5.18878e-006,0
0.07164411102,5.91762e-006,-2.85844e-006,0
0.07164427174,2.74921e-006,-1.32833e-006,0
0.07164447095,9.06382e-007,-4.38126e-007,0
0.0716447226,4.60048e-008,-2.24348e-008,0
0.07164505093,-1.98543e-007,9.57343e-008,0
0.0716455027,-1.52913e-007,7.66901e-008,0
0.07164618359,-4.807e-008,4.7988e-008,0
0.0716474004,6.52514e-009,-3.30583e-009,0
0.07164983403,7.58863e-009,-3.29828e-009,0
0.07165470129,7.17993e-010,-3.2832e-009,0
0.07166443581,-1.70821e-010,-3.25302e-009,0
0.07168390484,1.35553e-011,-3.19268e-009,0
0.07172284292,3.4799e-011,-3.07199e-009,0
0.07180071906,3.35013e-011,-2.83062e-009,0
0.07195647135,3.33974e-011,-2.34786e-009,0
0.072659,3.34e-011,-1.70378e-010,0
0.07265900125,0.615026,7.6607e-006,0
0.07265900375,1.84746,3.7392e-005,0
0.07265900538,2.65114,5.83597e-005,0
0.07265900669,3.2967,3.78316e-006,0
0.0726590084,4.13461,-0.000267448,0
0.07265900972,4.7863,-0.0174442,0
0.07265901131,4.92207,-0.0616886,0
0.07265901297,4.9221,-0.0973175,0
0.07265901512,4.92214,-0.10231,0
0.07265901796,4.9222,-0.103193,0
0.07265902079,4.92225,-0.103631,0
0.07265902621,4.92236,-0.104101,0
0.07265903704,4.92237,-0.104579,0
0.07265905872,4.92238,-0.105007,0
0.07265910206,4.92239,-0.105339,0
0.07265915869,4.92242,-0.1055,0
0.0726592299,4.92245,-0.105577,0
0.07265931603,4.92248,-0.105609,0
0.07265942506,4.92253,-0.105618,0
0.07265956767,4.92259,-0.105617,0
0.07266012801,4.92259,-0.105613,0
0.07299098998,4.92259,-0.105613,0
0.073683,4.92259,-0.105613,0
0.07368300985,0.0133606,-0.105773,0
0.07368302954,0.013296,-0.105643,0
0.07368304227,0.0132629,-0.10553,0
0.07368306002,0.0132166,-0.105353,0
0.07368309552,0.0131356,-0.104874,0
0.07368313306,0.0130654,-0.103954,0
0.07368316609,0.0129053,-0.0833424,0
0.07368316713,0.0128813,-0.0790322,0
0.07368316919,0.0128197,-0.0702731,0
0.07368317333,0.0126554,-0.0518884,0
0.07368317976,0.0122033,-0.0229339,0
0.07368318947,0.00936939,-0.00181815,0
0.07368319783,0.00601009,-0.000771591,0
0.07368320703,0.00327325,-0.000560134,0
0.07368321565,0.00181514,-0.000462631,0
0.07368322105,0.00133062,-0.000401666,0
0.07368322665,0.00103012,-0.000358136,0
0.07368323401,0.000797124,-0.000312943,0
0.0736832409,0.000669061,-0.0002799,0
0.07368325037,0.000558154,-0.000244732,0
0.07368326053,0.000480783,-0.000215959,0
0.07368327509,0.000404232,-0.00018493,0
0.07368329268,0.000339549,-0.000157319,0
0.07368331828,0.000273707,-0.00012837,0
0.07368335001,0.000217822,-0.000103109,0
0.07368339195,0.000167415,-7.98083e-005,0
0.07368344152,0.000126872,-6.07459e-005,0
0.07368350335,9.23974e-005,-4.43786e-005,0
0.0736835761,6.51346e-005,-3.13518e-005,0
0.07368366257,4.37475e-005,-2.10896e-005,0
0.0736837593,2.8352e-005,-1.36805e-005,0
0.073683866,1.76696e-005,-8.5306e-006,0
0.07368397851,1.07446e-005,-5.18878e-006,0
0.07368411102,5.91762e-006,-2.85844e-006,0
0.07368427174,2.74921e-006,-1.32833e-006,0
0.07368447095,9.06382e-007,-4.38126e-007,0
0.0736847226,4.60048e-008,-2.24348e-008,0
0.07368505093,-1.98543e-007,9.57343e-008,0
0.0736855027,-1.52913e-007,7.66902e-008,0
0.07368618359,-4.807e-008,4.7988e-008,0
0.0736874004,6.52514e-009,-3.30583e-009,0
0.07368983403,7.58863e-009,-3.29828e-009,0
0.07369470129,7.17993e-010,-3.2832e-009,0
0.07370443581,-1.7082e-010,-3.25303e-009,0
0.07372390484,1.35551e-011,-3.19268e-009,0
0.07376284291,3.4799e-011,-3.07199e-009,0
0.07384071906,3.35013e-011,-2.83062e-009,0
0.07399647134,3.33974e-011,-2.34786e-009,0
0.074699,3.34e-011,-1.70378e-010,0
0.07469900125,0.615026,7.6607e-006,0
0.07469900375,1.84746,3.7392e-005,0
0.07469900538,2.65114,5.83597e-005,0
0.07469900669,3.2967,3.78316e-006,0
0.0746990084,4.13461,-0.000267448,0
0.07469900972,4.7863,-0.0174442,0
0.07469901131,4.92207,-0.0616886,0
0.07469901297,4.9221,-0.0973175,0
0.07469901512,4.92214,-0.10231,0
0.07469901796,4.9222,-0.103193,0
0.07469902079,4.92225,-0.103631,0
0.07469902621,4.92236,-0.104101,0
0.07469903704,4.92237,-0.104579,0
0.07469905872,4.92238,-0.105007,0
0.07469910206,4.92239,-0.105339,0
0.07469915869,4.92242,-0.1055,0
0.0746992299,4.92245,-0.105577,0
0.07469931603,4.92248,-0.105609,0
0.07469942506,4.92253,-0.105618,0
0.07469956767,4.92259,-0.105617,0
0.07470012801,4.92259,-0.105613,0
0.07503098998,4.92259,-0.105613,0
0.075723,4.92259,-0.105613,0
0.07572300985,0.0133606,-0.105773,0
0.07572302954,0.013296,-0.105643,0
0.07572304227,0.0132629,-0.10553,0
0.07572306002,0.0132166,-0.105353,0
0.07572309552,0.0131356,-0.104874,0
0.07572313306,0.0130654,-0.103954,0
0.07572316609,0.0129053,-0.0833424,0
0.07572316713,0.0128813,-0.0790322,0
0.07572316919,0.0128197,-0.0702731,0
0.07572317333,0.0126554,-0.0518884,0
0.07572317976,0.0122033,-0.0229339,0
0.07572318947,0.00936939,-0.00181815,0
0.07572319783,0.00601009,-0.000771591,0
0.07572320703,0.00327325,-0.000560134,0
0.07572321565,0.00181514,-0.000462631,0
0.07572322105,0.00133062,-0.000401666,0
0.07572322665,0.00103012,-0.000358136,0
0.07572323401,0.000797124,-0.000312943,0
0.0757232409,0.000669061,-0.0002799,0
0.07572325037,0.000558154,-0.000244732,0
0.07572326053,0.000480783,-0.000215959,0
0.07572327509,0.000404232,-0.00018493,0
0.07572329268,0.000339549,-0.000157319,0
0.07572331828,0.000273707,-0.00012837,0
0.07572335001,0.000217822,-0.000103109,0
0.07572339195,0.000167415,-7.98083e-005,0
0.07572344152,0.000126872,-6.07459e-005,0
0.07572350335,9.23974e-005,-4.43786e-005,0
0.0757235761,6.51346e-005,-3.13518e-005,0
0.07572366257,4.37475e-005,-2.10896e-005,0
0.0757237593,2.8352e-005,-1.36805e-005,0
0.075723866,1.76696e-005,-8.5306e-006,0
0.07572397851,1.07446e-005,-5.18878e-006,0
0.07572411102,5.91762e-006,-2.85844e-006,0
0.07572427174,2.74921e-006,-1.32833e-006,0
0.07572447095,9.06382e-007,-4.38126e-007,0
0.0757247226,4.60048e-008,-2.24348e-008,0
0.07572505093,-1.98543e-007,9.57343e-008,0
0.0757255027,-1.52913e-007,7.66902e-008,0
0.07572618359,-4.807e-008,4.7988e-008,0
0.0757274004,6.52514e-009,-3.30583e-009,0
0.07572983403,7.58863e-009,-3.29828e-009,0
0.07573470129,7.17993e-010,-3.2832e-009,0
0.07574443581,-1.7082e-010,-3.25303e-009,0
0.07576390484,1.3555e-011,-3.19268e-009,0
0.07580284291,3.47991e-011,-3.07199e-009,0
0.07588071906,3.35013e-011,-2.83062e-009,0
0.07603647134,3.33974e-011,-2.34786e-009,0
0.076739,3.34e-011,-1.70378e-010,0
0.07673900125,0.615026,7.6607e-006,0
0.07673900375,1.84746,3.7392e-005,0
0.07673900538,2.65114,5.83597e-005,0
0.07673900669,3.2967,3.78316e-006,0
0.0767390084,4.13461,-0.000267448,0
0.07673900972,4.7863,-0.0174442,0
0.07673901131,4.92207,-0.0616886,0
0.07673901297,4.9221,-0.0973175,0
0.07673901512,4.92214,-0.10231,0
0.07673901796,4.9222,-0.103193,0
0.07673902079,4.92225,-0.103631,0
0.07673902621,4.92236,-0.104101,0
0.07673903704,4.92237,-0.104579,0
0.07673905872,4.92238,-0.105007,0
0.07673910206,4.92239,-0.105339,0
0.07673915869,4.92242,-0.1055,0
0.0767392299,4.92245,-0.105577,0
0.07673931603,4.92248,-0.105609,0
0.07673942506,4.92253,-0.105618,0
0.07673956767,4.92259,-0.105617,0
0.07674012801,4.92259,-0.105613,0
0.07707098998,4.92259,-0.105613,0
0.077763,4.92259,-0.105613,0
0.07776300985,0.0133606,-0.105773,0
0.07776302954,0.013296,-0.105643,0
0.07776304227,0.0132629,-0.10553,0
0.07776306002,0.0132166,-0.105353,0
0.07776309552,0.0131356,-0.104874,0
0.07776313306,0.0130654,-0.103954,0
0.07776316609,0.0129053,-0.0833424,0
0.07776316713,0.0128813,-0.0790322,0
0.07776316919,0.0128197,-0.0702731,0
0.07776317333,0.0126554,-0.0518884,0
0.07776317976,0.0122033,-0.0229339,0
0.07776318947,0.00936939,-0.00181815,0
0.07776319783,0.00601009,-0.000771591,0
0.07776320703,0.00327325,-0.000560134,0
0.07776321565,0.00181514,-0.000462631,0
0.07776322105,0.00133062,-0.000401666,0
0.07776322665,0.00103012,-0.000358136,0
0.07776323401,0.000797124,-0.000312943,0
0.0777632409,0.000669061,-0.0002799,0
0.07776325037,0.000558154,-0.000244732,0
0.07776326053,0.000480783,-0.000215959,0
0.07776327509,0.000404232,-0.00018493,0
0.07776329268,0.000339549,-0.000157319,0
0.07776331828,0.000273707,-0.00012837,0
0.07776335001,0.000217822,-0.000103109,0
0.07776339195,0.000167415,-7.98083e-005,0
0.07776344152,0.000126872,-6.07459e-005,0
0.07776350335,9.23974e-005,-4.43786e-005,0
0.0777635761,6.51346e-005,-3.13518e-005,0
0.07776366257,4.37475e-005,-2.10896e-005,0
0.0777637593,2.8352e-005,-1.36805e-005,0
0.077763866,1.76696e-005,-8.5306e-006,0
0.07776397851,1.07446e-005,-5.18878e-006,0
0.07776411102,5.91762e-006,-2.85844e-006,0
0.07776427174,2.74921e-006,-1.32833e-006,0
0.07776447095,9.06382e-007,-4.38126e-007,0
0.0777647226,4.60048e-008,-2.24348e-008,0
0.07776505093,-1.98543e-007,9.57343e-008,0
0.0777655027,-1.52913e-007,7.66902e-008,0
0.07776618359,-4.807e-008,4.7988e-008,0
0.0777674004,6.52514e-009,-3.30583e-009,0
0.07776983403,7.58863e-009,-3.29828e-009,0
0.07777470129,7.17993e-010,-3.2832e-009,0
0.07778443581,-1.70821e-010,-3.25302e-009,0
0.07780390484,1.35554e-011,-3.19268e-009,0
0.07784284291,3.47989e-011,-3.07199e-009,0
0.07792071906,3.35013e-011,-2.83062e-009,0
0.07807647134,3.33974e-011,-2.34786e-009,0
0.078779,3.34e-011,-1.70377e-010,0
0.07877900125,0.615026,7.6607e-006,0
0.07877900375,1.84746,3.7392e-005,0
0.07877900538,2.65114,5.83597e-005,0
0.07877900669,3.2967,3.78316e-006,0
0.0787790084,4.13461,-0.000267448,0
0.07877900972,4.7863,-0.0174442,0
0.07877901131,4.92207,-0.0616886,0
0.07877901297,4.9221,-0.0973175,0
0.07877901512,4.92214,-0.10231,0
0.07877901796,4.9222,-0.103193,0
0.07877902079,4.92225,-0.103631,0
0.07877902621,4.92236,-0.104101,0
0.07877903704,4.92237,-0.104579,0
0.07877905872,4.92238,-0.105007,0
0.07877910206,4.92239,-0.105339,0
0.07877915869,4.92242,-0.1055,0
0.0787792299,4.92245,-0.105577,0
0.07877931603,4.92248,-0.105609,0
0.07877942506,4.92253,-0.105618,0
0.07877956767,4.92259,-0.105617,0
0.07878012801,4.92259,-0.105613,0
0.07911098998,4.92259,-0.105613,0
0.079803,4.92259,-0.105613,0
0.07980300985,0.0133606,-0.105773,0
0.07980302954,0.013296,-0.105643,0
0.07980304227,0.0132629,-0.10553,0
0.07980306002,0.0132166,-0.105353,0
0.07980309552,0.0131356,-0.104874,0
0.07980313306,0.0130654,-0.103954,0
0.07980316609,0.0129053,-0.0833424,0
0.07980316713,0.0128813,-0.0790322,0
0.07980316919,0.0128197,-0.0702731,0
0.07980317333,0.0126554,-0.0518884,0
0.07980317976,0.0122033,-0.0229339,0
0.07980318947,0.00936939,-0.00181815,0
0.07980319783,0.00601009,-0.000771591,0
0.07980320703,0.00327325,-0.000560134,0
0.07980321565,0.00181514,-0.000462631,0
0.07980322105,0.00133062,-0.000401666,0
0.07980322665,0.00103012,-0.000358136,0
0.07980323401,0.000797124,-0.000312943,0
0.0798032409,0.000669061,-0.0002799,0
0.07980325037,0.000558154,-0.000244732,0
0.07980326053,0.000480783,-0.000215959,0
0.07980327509,0.000404232,-0.00018493,0
0.07980329268,0.000339549,-0.000157319,0
0.07980331828,0.000273707,-0.00012837,0
0.07980335001,0.000217822,-0.000103109,0
0.07980339195,0.000167415,-7.98083e-005,0
0.07980344152,0.000126872,-6.07459e-005,0
0.07980350335,9.23974e-005,-4.43786e-005,0
0.0798035761,6.51346e-005,-3.13518e-005,0
0.07980366257,4.37475e-005,-2.10896e-005,0
0.0798037593,2.8352e-005,-1.36805e-005,0
0.079803866,1.76696e-005,-8.5306e-006,0
0.07980397851,1.07446e-005,-5.18878e-006,0
0.07980411102,5.91762e-006,-2.85844e-006,0
0.07980427174,2.74921e-006,-1.32833e-006,0
0.07980447095,9.06382e-007,-4.38126e-007,0
0.0798047226,4.60048e-008,-2.24348e-008,0
0.07980505093,-1.98543e-007,9.57343e-008,0
0.0798055027,-1.52913e-007,7.66902e-008,0
0.07980618359,-4.807e-008,4.7988e-008,0
0.0798074004,6.52514e-009,-3.30583e-009,0
0.07980983403,7.58863e-009,-3.29828e-009,0
0.07981470129,7.17993e-010,-3.2832e-009,0
0.07982443581,-1.7082e-010,-3.25303e-009,0
0.07984390484,1.35548e-011,-3.19268e-009,0
0.07988284291,3.4799e-011,-3.07199e-009,0
0.07996071906,3.35013e-011,-2.83062e-009,0
0.08011647134,3.33974e-011,-2.34786e-009,0
0.080819,3.34e-011,-1.70378e-010,0
0.08081900125,0.615026,7.6607e-006,0
0.08081900375,1.84746,3.7392e-005,0
0.08081900538,2.65114,5.83597e-005,0
0.08081900669,3.2967,3.78316e-006,0
0.0808190084,4.13461,-0.000267448,0
0.08081900972,4.7863,-0.0174442,0
0.08081901131,4.92207,-0.0616886,0
0.08081901297,4.9221,-0.0973175,0
0.08081901512,4.92214,-0.10231,0
0.08081901796,4.9222,-0.103193,0
0.08081902079,4.92225,-0.103631,0
0.08081902621,4.92236,-0.104101,0
0.08081903704,4.92237,-0.104579,0
0.08081905872,4.92238,-0.105007,0
0.08081910206,4.92239,-0.105339,0
0.08081915869,4.92242,-0.1055,0
0.0808192299,4.92245,-0.105577,0
0.08081931603,4.92248,-0.105609,0
0.08081942506,4.92253,-0.105618,0
0.08081956767,4.92259,-0.105617,0
0.08082012801,4.92259,-0.105613,0
0.08115098998,4.92259,-0.105613,0
0.081843,4.92259,-0.105613,0
0.08184300985,0.0133606,-0.105773,0
0.08184302954,0.013296,-0.105643,0
0.08184304227,0.0132629,-0.10553,0
0.08184306002,0.0132166,-0.105353,0
0.08184309552,0.0131356,-0.104874,0
0.08184313306,0.0130654,-0.103954,0
0.08184316609,0.0129053,-0.0833424,0
0.08184316713,0.0128813,-0.0790322,0
0.08184316919,0.0128197,-0.0702731,0
0.08184317333,0.0126554,-0.0518884,0
0.08184317976,0.0122033,-0.0229339,0
0.08184318947,0.00936939,-0.00181815,0
0.08184319783,0.00601009,-0.000771591,0
0.08184320703,0.00327325,-0.000560134,0
0.08184321565,0.00181514,-0.000462631,0
0.08184322105,0.00133062,-0.000401666,0
0.08184322665,0.00103012,-0.000358136,0
0.08184323401,0.000797124,-0.000312943,0
0.0818432409,0.000669061,-0.0002799,0
0.08184325037,0.000558154,-0.000244732,0
0.08184326053,0.000480783,-0.000215959,0
0.08184327509,0.000404232,-0.00018493,0
0.08184329268,0.000339549,-0.000157319,0
0.08184331828,0.000273707,-0.00012837,0
0.08184335001,0.000217822,-0.000103109,0
0.08184339195,0.000167415,-7.98083e-005,0
0.08184344152,0.000126872,-6.07459e-005,0
0.08184350335,9.23974e-005,-4.43786e-005,0
0.0818435761,6.51346e-005,-3.13518e-005,0
0.08184366257,4.37475e-005,-2.10896e-005,0
0.0818437593,2.8352e-005,-1.36805e-005,0
0.081843866,1.76696e-005,-8.5306e-006,0
0.08184397851,1.07446e-005,-5.18878e-006,0
0.08184411102,5.91762e-006,-2.85844e-006,0
0.08184427174,2.74921e-006,-1.32833e-006,0
0.08184447095,9.06382e-007,-4.38126e-007,0
0.0818447226,4.60048e-008,-2.24348e-008,0
0.08184505093,-1.98543e-007,9.57343e-008,0
0.0818455027,-1.52913e-007,7.66902e-008,0
0.08184618359,-4.807e-008,4.7988e-008,0
0.0818474004,6.52515e-009,-3.30583e-009,0
0.08184983403,7.58863e-009,-3.29829e-009,0
0.08185470129,7.17993e-010,-3.2832e-009,0
0.08186443581,-1.70821e-010,-3.25303e-009,0
0.08188390484,1.35551e-011,-3.19268e-009,0
0.08192284292,3.4799e-011,-3.07199e-009,0
0.08200071906,3.35013e-011,-2.83062e-009,0
0.08215647135,3.33974e-011,-2.34786e-009,0
0.082859,3.34e-011,-1.70377e-010,0
0.08285900125,0.615026,7.6607e-006,0
0.08285900375,1.84746,3.7392e-005,0
0.08285900538,2.65114,5.83597e-005,0
0.08285900669,3.2967,3.78316e-006,0
0.0828590084,4.13461,-0.000267448,0
0.08285900972,4.7863,-0.0174442,0
0.08285901131,4.92207,-0.0616886,0
0.08285901297,4.9221,-0.0973175,0
0.08285901512,4.92214,-0.10231,0
0.08285901796,4.9222,-0.103193,0
0.08285902079,4.92225,-0.103631,0
0.08285902621,4.92236,-0.104101,0
0.08285903704,4.92237,-0.104579,0
0.08285905872,4.92238,-0.105007,0
0.08285910206,4.92239,-0.105339,0
0.08285915869,4.92242,-0.1055,0
0.0828592299,4.92245,-0.105577,0
0.08285931603,4.92248,-0.105609,0
0.08285942506,4.92253,-0.105618,0
0.08285956767,4.92259,-0.105617,0
0.08286012801,4.92259,-0.105613,0
0.08319098998,4.92259,-0.105613,0
0.083883,4.92259,-0.105613,0
0.08388300985,0.0133606,-0.105773,0
0.08388302954,0.013296,-0.105643,0
0.08388304227,0.0132629,-0.10553,0
0.08388306002,0.0132166,-0.105353,0
0.08388309552,0.0131356,-0.104874,0
0.08388313306,0.0130654,-0.103954,0
0.08388316609,0.0129053,-0.0833424,0
0.08388316713,0.0128813,-0.0790322,0
0.08388316919,0.0128197,-0.0702731,0
0.08388317333,0.0126554,-0.0518884,0
0.08388317976,0.0122033,-0.0229339,0
0.08388318947,0.00936939,-0.00181815,0
0.08388319783,0.00601009,-0.000771591,0
0.08388320703,0.00327325,-0.000560134,0
0.08388321565,0.00181514,-0.000462631,0
0.08388322105,0.00133062,-0.000401666,0
0.08388322665,0.00103012,-0.000358136,0
0.08388323401,0.000797124,-0.000312943,0
0.0838832409,0.000669061,-0.0002799,0
0.08388325037,0.000558154,-0.000244732,0
0.08388326053,0.000480783,-0.000215959,0
0.08388327509,0.000404232,-0.00018493,0
0.08388329268,0.000339549,-0.000157319,0
0.08388331828,0.000273707,-0.00012837,0
0.08388335001,0.000217822,-0.000103109,0
0.08388339195,0.000167415,-7.98083e-005,0
0.08388344152,0.000126872,-6.07459e-005,0
0.08388350335,9.23974e-005,-4.43786e-005,0
0.0838835761,6.51346e-005,-3.13518e-005,0
0.08388366257,4.37475e-005,-2.10896e-005,0
0.0838837593,2.8352e-005,-1.36805e-005,0
0.083883866,1.76696e-005,-8.5306e-006,0
0.08388397851,1.07446e-005,-5.18878e-006,0
0.08388411102,5.91762e-006,-2.85844e-006,0
0.08388427174,2.74921e-006,-1.32833e-006,0
0.08388447095,9.06382e-007,-4.38126e-007,0
0.0838847226,4.60048e-008,-2.24348e-008,0
0.08388505093,-1.98543e-007,9.57343e-008,0
0.0838855027,-1.52913e-007,7.66902e-008,0
0.08388618359,-4.807e-008,4.7988e-008,0
0.0838874004,6.52514e-009,-3.30583e-009,0
0.08388983403,7.58863e-009,-3.29828e-009,0
0.08389470129,7.17993e-010,-3.2832e-009,0
0.08390443581,-1.7082e-010,-3.25303e-009,0
0.08392390484,1.35551e-011,-3.19268e-009,0
0.08396284291,3.4799e-011,-3.07199e-009,0
0.08404071905,3.35013e-011,-2.83062e-009,0
0.08419647134,3.33974e-011,-2.34786e-009,0
0.084899,3.34e-011,-1.70378e-010,0
0.08489900125,0.615026,7.6607e-006,0
0.08489900375,1.84746,3.7392e-005,0
0.08489900538,2.65114,5.83597e-005,0
0.08489900669,3.2967,3.78316e-006,0
0.0848990084,4.13461,-0.000267448,0
0.08489900972,4.7863,-0.0174442,0
0.08489901131,4.92207,-0.0616886,0
0.08489901297,4.9221,-0.0973175,0
0.08489901512,4.92214,-0.10231,0
0.08489901796,4.9222,-0.103193,0
0.08489902079,4.92225,-0.103631,0
0.08489902621,4.92236,-0.104101,0
0.08489903704,4.92237,-0.104579,0
0.08489905872,4.92238,-0.105007,0
0.08489910206,4.92239,-0.105339,0
0.08489915869,4.92242,-0.1055,0
0.0848992299,4.92245,-0.105577,0
0.08489931603,4.92248,-0.105609,0
0.08489942506,4.92253,-0.105618,0
0.08489956767,4.92259,-0.105617,0
0.08490012801,4.92259,-0.105613,0
0.08523098998,4.92259,-0.105613,0
0.085923,4.92259,-0.105613,0
0.08592300985,0.0133606,-0.105773,0
0.08592302954,0.013296,-0.105643,0
0.08592304227,0.0132629,-0.10553,0
0.08592306002,0.0132166,-0.105353,0
0.08592309552,0.0131356,-0.104874,0
0.08592313306,0.0130654,-0.103954,0
0.08592316609,0.0129053,-0.0833424,0
0.08592316713,0.0128813,-0.0790322,0
0.08592316919,0.0128197,-0.0702731,0
0.08592317333,0.0126554,-0.0518884,0
0.08592317976,0.0122033,-0.0229339,0
0.08592318947,0.00936939,-0.00181815,0
0.08592319783,0.00601009,-0.000771591,0
0.08592320703,0.00327325,-0.000560134,0
0.08592321565,0.00181514,-0.000462631,0
0.08592322105,0.00133062,-0.000401666,0
0.08592322665,0.00103012,-0.000358136,0
0.08592323401,0.000797124,-0.000312943,0
0.0859232409,0.000669061,-0.0002799,0
0.08592325037,0.000558154,-0.000244732,0
0.08592326053,0.000480783,-0.000215959,0
0.08592327509,0.000404232,-0.00018493,0
0.08592329268,0.000339549,-0.000157319,0
0.08592331828,0.000273707,-0.00012837,0
0.08592335001,0.000217822,-0.000103109,0
0.08592339195,0.000167415,-7.98083e-005,0
0.08592344152,0.000126872,-6.07459e-005,0
0.08592350335,9.23974e-005,-4.43786e-005,0
0.0859235761,6.51346e-005,-3.13518e-005,0
0.08592366257,4.37475e-005,-2.10896e-005,0
0.0859237593,2.8352e-005,-1.36805e-005,0
0.085923866,1.76696e-005,-8.5306e-006,0
0.08592397851,1.07446e-005,-5.18878e-006,0
0.08592411102,5.91762e-006,-2.85844e-006,0
0.08592427174,2.74921e-006,-1.32833e-006,0
0.08592447095,9.06382e-007,-4.38126e-007,0
0.0859247226,4.60048e-008,-2.24348e-008,0
0.08592505093,-1.98543e-007,9.57343e-008,0
0.0859255027,-1.52913e-007,7.66902e-008,0
0.08592618359,-4.807e-008,4.7988e-008,0
0.0859274004,6.52514e-009,-3.30582e-009,0
0.08592983403,7.58863e-009,-3.29828e-009,0
0.08593470129,7.17994e-010,-3.2832e-009,0
0.08594443581,-1.70821e-010,-3.25302e-009,0
0.08596390484,1.35553e-011,-3.19268e-009,0
0.08600284291,3.4799e-011,-3.07199e-009,0
0.08608071906,3.35013e-011,-2.83061e-009,0
0.08623647134,3.33974e-011,-2.34786e-009,0
0.086939,3.34e-011,-1.70378e-010,0
0.08693900125,0.615026,7.6607e-006,0
0.08693900375,1.84746,3.7392e-005,0
0.08693900538,2.65114,5.83597e-005,0
0.08693900669,3.2967,3.78316e-006,0
0.0869390084,4.13461,-0.000267448,0
0.08693900972,4.7863,-0.0174442,0
0.08693901131,4.92207,-0.0616886,0
0.08693901297,4.9221,-0.0973175,0
0.08693901512,4.92214,-0.10231,0
0.08693901796,4.9222,-0.103193,0
0.08693902079,4.92225,-0.103631,0
0.08693902621,4.92236,-0.104101,0
0.08693903704,4.92237,-0.104579,0
0.08693905872,4.92238,-0.105007,0
0.08693910206,4.92239,-0.105339,0
0.08693915869,4.92242,-0.1055,0
0.0869392299,4.92245,-0.105577,0
0.08693931603,4.92248,-0.105609,0
0.08693942506,4.92253,-0.105618,0
0.08693956767,4.92259,-0.105617,0
0.08694012801,4.92259,-0.105613,0
0.08727098998,4.92259,-0.105613,0
0.087963,4.92259,-0.105613,0
0.08796300985,0.0133606,-0.105773,0
0.08796302954,0.013296,-0.105643,0
0.08796304227,0.0132629,-0.10553,0
0.08796306002,0.0132166,-0.105353,0
0.08796309552,0.0131356,-0.104874,0
0.08796313306,0.0130654,-0.103954,0
0.08796316609,0.0129053,-0.0833424,0
0.08796316713,0.0128813,-0.0790322,0
0.08796316919,0.0128197,-0.0702731,0
0.08796317333,0.0126554,-0.0518884,0
0.08796317976,0.0122033,-0.0229339,0
0.08796318947,0.00936939,-0.00181815,0
0.08796319783,0.00601009,-0.000771591,0
0.08796320703,0.00327325,-0.000560134,0
0.08796321565,0.00181514,-0.000462631,0
0.08796322105,0.00133062,-0.000401666,0
0.08796322665,0.00103012,-0.000358136,0
0.08796323401,0.000797124,-0.000312943,0
