"TIME","PIN 9","SHUT_IN","SHUT_IN"
0.07,4.92259,-0.105613,0
0.0745,4.92259,-0.105613,0
0.0811,4.92259,-0.105613,0
0.0877,4.92259,-0.105613,0
0.0943,4.92259,-0.105613,0
0.1,4.92259,-0.105613,0
